temps_s,temperature_C
745.741,22.91
746.242,22.91
746.744,22.91
747.246,22.91
747.747,22.91
748.248,22.91
748.750,22.91
749.252,22.91
749.753,22.91
750.254,22.91
750.756,22.91
751.258,22.91
751.760,22.91
752.260,22.91
752.762,22.91
753.264,22.91
753.766,22.91
754.266,22.91
754.768,22.91
755.270,22.91
755.772,22.82
756.273,22.82
756.774,22.91
757.276,22.91
757.778,22.91
758.279,22.91
758.780,22.91
759.282,22.91
759.784,22.91
760.286,22.91
760.786,22.91
761.288,22.91
761.790,22.91
762.292,22.91
762.792,22.91
763.294,22.91
763.796,22.91
764.298,22.91
764.798,22.91
765.300,22.91
765.802,22.91
766.304,22.91
766.804,22.91
767.306,22.91
767.808,22.91
768.310,22.91
768.810,22.91
769.312,22.91
769.814,22.91
770.316,22.91
770.817,22.91
771.318,22.91
771.820,22.91
772.322,22.91
772.823,22.91
773.324,22.91
773.826,22.91
774.328,22.91
774.829,22.91
775.330,22.91
775.832,22.82
776.334,22.91
776.835,22.91
777.336,22.91
777.838,22.91
778.340,22.91
778.841,22.91
779.343,22.91
779.844,22.91
780.346,22.91
780.847,22.91
781.349,22.91
781.850,22.91
782.352,22.91
782.853,22.91
783.355,22.91
783.856,22.91
784.358,22.91
784.860,22.91
785.361,22.91
785.862,22.91
786.364,22.82
786.866,22.91
787.367,22.91
787.868,22.91
788.370,22.91
788.872,22.91
789.373,22.91
789.875,22.91
790.376,22.91
790.878,22.91
791.379,22.91
791.881,22.91
792.382,22.91
792.884,22.91
793.385,22.91
793.887,22.91
794.388,22.91
794.890,22.82
795.391,22.91
795.893,22.82
796.394,22.91
796.896,22.82
797.397,22.82
797.899,22.82
798.400,22.91
798.902,22.82
799.403,22.82
799.905,22.82
800.406,22.82
800.908,22.82
801.409,22.82
801.911,22.82
802.413,22.82
802.914,22.82
803.415,22.91
803.917,22.82
804.419,22.82
804.920,22.82
805.421,22.82
805.923,22.82
806.425,22.91
806.926,22.82
807.427,22.82
807.929,22.82
808.431,22.82
808.932,22.82
809.433,22.82
809.935,22.82
810.437,22.82
810.938,22.82
811.439,22.91
811.941,22.82
812.443,22.82
812.945,22.82
813.445,22.82
813.947,22.82
814.449,22.82
814.951,22.82
815.452,22.82
815.953,22.82
816.455,22.82
816.957,22.82
817.458,22.82
817.959,22.91
818.461,22.82
818.963,22.82
819.464,22.82
819.965,22.82
820.467,22.82
820.969,22.82
821.471,22.82
821.971,22.82
822.473,22.91
822.975,22.82
823.477,22.82
823.977,22.82
824.479,22.82
824.981,22.82
825.483,22.82
825.983,22.82
826.485,22.82
826.987,22.82
827.489,22.82
827.989,22.82
828.491,22.82
828.993,22.82
829.495,22.82
829.995,22.82
830.497,22.82
830.999,22.82
831.501,22.82
832.001,22.82
832.503,22.82
833.005,22.82
833.507,22.82
834.008,22.82
834.509,22.82
835.011,22.82
835.513,22.82
836.014,22.82
836.515,22.82
837.017,22.82
837.519,22.82
838.020,22.82
838.521,22.91
839.023,22.82
839.525,22.82
840.026,22.82
840.527,22.82
841.029,22.82
841.531,22.82
842.033,22.82
842.533,22.82
843.035,22.82
843.537,22.82
844.039,22.82
844.539,22.82
845.041,22.82
845.543,22.82
846.045,22.82
846.546,22.82
847.047,22.82
847.549,22.82
848.051,22.82
848.552,22.74
849.053,22.82
849.555,22.74
850.057,22.82
850.558,22.82
851.059,22.82
851.561,22.82
852.063,22.82
852.564,22.82
853.065,22.82
853.567,22.82
854.069,22.82
854.570,22.82
855.071,22.82
855.573,22.82
856.075,22.82
856.576,22.82
857.078,22.82
857.579,22.82
858.081,22.82
858.582,22.82
859.084,22.82
859.585,22.82
860.087,22.82
860.588,22.82
861.090,22.82
861.591,22.82
862.093,22.82
862.594,22.82
863.096,22.82
863.597,22.82
864.099,22.82
864.600,22.82
865.102,22.82
865.603,22.82
866.105,22.82
866.606,22.82
867.108,22.82
867.609,22.82
868.111,22.82
868.612,22.82
869.114,22.82
869.616,22.82
870.117,22.82
870.618,22.82
871.120,22.82
871.622,22.82
872.123,22.82
872.625,22.82
873.126,22.82
873.628,22.82
874.129,22.82
874.631,22.82
875.132,22.82
