temps_s,temperature_C
480.437,34.23
480.938,34.23
481.440,34.25
481.941,34.23
482.443,34.25
482.944,34.23
483.446,34.25
483.947,34.25
484.449,34.25
484.950,34.25
485.452,34.25
485.953,34.25
486.455,34.25
486.956,34.25
487.458,34.25
487.959,34.25
488.461,34.29
488.962,34.27
489.464,34.27
489.965,34.27
490.467,34.27
490.968,34.27
491.470,34.29
491.972,34.29
492.473,34.29
492.974,34.29
493.476,34.29
493.978,34.29
494.479,34.29
494.980,34.32
495.482,34.29
495.984,34.29
496.485,34.29
496.986,34.29
497.488,34.29
497.990,34.29
498.491,34.29
498.993,34.29
499.494,34.29
499.996,34.29
500.497,34.29
500.999,34.29
501.500,34.32
502.002,34.32
502.503,34.32
503.005,34.32
503.506,34.32
504.008,34.32
504.509,34.34
505.011,34.32
505.512,34.34
506.014,34.34
506.516,34.34
507.017,34.36
507.518,34.36
508.020,34.34
508.522,34.34
509.023,34.36
509.524,34.34
510.026,34.36
510.528,34.36
511.029,34.34
511.530,34.34
512.032,34.34
512.534,34.34
513.035,34.34
513.536,34.39
514.038,34.34
514.540,34.36
515.041,34.34
515.542,34.36
516.044,34.34
516.546,34.34
517.047,34.34
517.548,34.34
518.050,34.34
518.552,34.34
519.054,34.34
519.554,34.34
520.056,34.34
520.558,34.34
521.060,34.34
521.560,34.34
522.062,34.34
522.564,34.34
523.066,34.36
523.566,34.36
524.068,34.36
524.570,34.36
525.072,34.36
525.572,34.39
526.074,34.43
526.576,34.36
527.078,34.39
527.578,34.39
528.080,34.34
528.582,34.36
529.084,34.36
529.585,34.36
530.086,34.34
530.588,34.34
531.090,34.34
531.591,34.34
532.092,34.34
532.594,34.36
533.096,34.36
533.598,34.34
534.098,34.36
534.600,34.36
535.102,34.36
535.604,34.36
536.104,34.36
536.606,34.36
537.108,34.36
537.610,34.36
538.110,34.36
538.612,34.36
539.114,34.39
539.616,34.39
540.116,34.39
540.618,34.41
541.120,34.41
541.622,34.41
542.122,34.41
542.624,34.41
543.126,34.41
543.628,34.41
544.128,34.43
544.630,34.43
545.132,34.43
545.634,34.43
546.135,34.43
546.636,34.43
547.138,34.43
547.640,34.43
548.141,34.43
548.642,34.43
549.144,34.43
549.646,34.45
550.147,34.43
550.648,34.45
551.150,34.45
551.652,34.45
552.153,34.45
552.654,34.43
553.156,34.45
553.658,34.45
554.159,34.45
554.660,34.45
555.162,34.45
555.664,34.45
556.165,34.45
556.667,34.43
557.168,34.43
557.670,34.43
558.172,34.43
558.673,34.43
559.174,34.43
559.676,34.43
560.178,34.43
560.679,34.43
561.180,34.43
561.682,34.43
562.184,34.43
562.685,34.41
563.186,34.43
563.688,34.41
564.190,34.41
564.691,34.41
565.192,34.41
565.694,34.41
566.196,34.39
566.697,34.41
567.198,34.41
567.700,34.41
568.202,34.41
568.703,34.41
569.205,34.41
569.706,34.41
570.208,34.41
570.709,34.41
571.211,34.41
571.712,34.41
572.214,34.41
572.715,34.41
573.217,34.41
573.718,34.41
574.220,34.43
574.721,34.41
575.223,34.43
575.724,34.41
576.226,34.43
