temps_s,temperature_C
550.148,31.43
550.650,31.43
551.152,31.43
551.654,31.41
552.154,31.43
552.656,31.41
553.158,31.43
553.660,31.43
554.162,31.41
554.662,31.41
555.164,31.41
555.666,31.41
556.168,31.41
556.668,31.41
557.170,31.38
557.672,31.41
558.174,31.41
558.674,31.41
559.176,31.41
559.678,31.41
560.180,31.41
560.680,31.41
561.182,31.41
561.684,31.41
562.186,31.43
562.687,31.43
563.188,31.41
563.690,31.41
564.192,31.41
564.693,31.41
565.194,31.41
565.696,31.41
566.198,31.38
566.699,31.38
567.200,31.36
567.702,31.36
568.204,31.38
568.705,31.36
569.206,31.36
569.708,31.36
570.210,31.38
570.711,31.38
571.212,31.38
571.714,31.38
572.216,31.38
572.717,31.38
573.219,31.38
573.720,31.38
574.222,31.38
574.723,31.38
575.225,31.38
575.726,31.38
576.228,31.38
576.729,31.38
577.231,31.38
577.732,31.38
578.234,31.38
578.735,31.38
579.237,31.38
579.738,31.38
580.240,31.38
580.741,31.38
581.243,31.38
581.744,31.38
582.246,31.36
582.748,31.36
583.249,31.38
583.750,31.36
584.252,31.38
584.754,31.36
585.255,31.38
585.757,31.36
586.258,31.36
586.760,31.36
587.261,31.36
587.763,31.36
588.264,31.36
588.766,31.41
589.267,31.36
589.769,31.36
590.270,31.36
590.772,31.36
591.273,31.36
591.775,31.36
592.276,31.36
592.778,31.36
593.279,31.36
593.781,31.36
594.282,31.36
594.784,31.36
595.285,31.38
595.787,31.38
596.288,31.38
596.790,31.38
597.291,31.38
597.793,31.38
598.295,31.38
598.796,31.38
599.297,31.38
599.799,31.38
600.301,31.38
600.802,31.38
601.303,31.36
601.805,31.36
602.307,31.36
602.808,31.36
603.309,31.36
603.811,31.36
604.313,31.38
604.814,31.38
605.315,31.36
605.817,31.38
606.319,31.36
606.820,31.36
607.321,31.36
607.823,31.38
608.325,31.36
608.826,31.36
609.327,31.38
609.829,31.38
610.331,31.38
610.832,31.36
611.333,31.38
611.835,31.38
612.337,31.38
612.839,31.38
613.340,31.38
613.841,31.38
614.343,31.36
614.845,31.38
615.346,31.38
615.847,31.38
616.349,31.38
616.851,31.36
617.352,31.36
617.853,31.36
618.355,31.36
618.857,31.36
619.358,31.36
619.859,31.36
620.361,31.36
620.863,31.36
621.364,31.36
621.865,31.36
622.367,31.36
622.869,31.36
623.371,31.36
623.871,31.36
624.373,31.34
624.875,31.36
625.377,31.36
625.877,31.36
626.379,31.36
626.881,31.36
627.383,31.36
627.883,31.36
628.385,31.36
628.887,31.36
629.389,31.36
629.889,31.36
630.391,31.36
630.893,31.36
631.395,31.36
631.895,31.34
632.397,31.36
632.899,31.34
633.401,31.36
633.901,31.36
634.403,31.36
634.905,31.36
635.407,31.36
635.908,31.36
636.409,31.36
636.911,31.36
637.413,31.36
637.914,31.36
638.415,31.38
638.917,31.38
639.419,31.38
639.921,31.38
640.421,31.38
640.923,31.38
641.425,31.38
641.927,31.38
642.427,31.38
642.929,31.41
643.431,31.41
643.933,31.41
644.433,31.41
644.935,31.41
645.437,31.41
645.939,31.41
646.440,31.43
646.941,31.43
647.443,31.43
647.945,31.43
648.446,31.43
648.947,31.43
649.449,31.43
649.951,31.43
650.452,31.43
650.953,31.43
651.455,31.43
651.957,31.43
652.458,31.43
652.959,31.43
653.461,31.43
653.963,31.43
654.464,31.43
654.965,31.43
655.467,31.43
655.969,31.43
656.470,31.43
656.971,31.43
657.473,31.43
657.975,31.41
658.476,31.43
658.978,31.43
659.479,31.43
659.981,31.43
660.482,31.43
660.984,31.43
661.485,31.43
661.987,31.43
662.488,31.43
662.990,31.41
663.491,31.41
663.993,31.41
664.494,31.41
664.996,31.41
665.497,31.41
665.999,31.41
666.500,31.41
667.002,31.41
667.503,31.41
668.005,31.41
668.506,31.41
669.008,31.41
669.509,31.41
670.011,31.41
670.513,31.38
671.014,31.41
671.516,31.41
672.017,31.41
672.519,31.41
673.020,31.41
673.522,31.41
674.023,31.41
674.525,31.43
675.026,31.43
675.528,31.43
676.029,31.43
676.531,31.43
677.032,31.43
677.534,31.43
678.035,31.43
678.537,31.43
679.038,31.43
679.540,31.43
680.041,31.43
680.543,31.43
681.044,31.43
681.546,31.43
682.048,31.43
682.549,31.43
683.050,31.43
683.552,31.43
684.054,31.43
684.555,31.43
685.056,31.43
685.558,31.43
686.060,31.43
686.561,31.43
687.062,31.43
687.564,31.43
688.066,31.43
688.567,31.43
689.068,31.43
689.570,31.43
690.072,31.43
690.573,31.43
691.074,31.43
691.576,31.43
692.078,31.43
692.579,31.43
693.080,31.43
693.582,31.43
694.084,31.43
694.585,31.43
695.086,31.43
695.588,31.41
696.090,31.43
696.591,31.43
697.092,31.41
697.594,31.43
698.096,31.43
698.598,31.43
699.098,31.43
699.600,31.41
700.102,31.43
700.604,31.43
701.105,31.43
701.606,31.43
702.108,31.43
702.610,31.43
703.111,31.43
703.612,31.45
704.114,31.43
704.616,31.45
705.117,31.45
705.618,31.45
706.120,31.45
706.622,31.43
707.123,31.43
707.624,31.43
708.126,31.43
708.628,31.43
709.130,31.43
709.630,31.43
710.132,31.43
710.634,31.43
711.136,31.43
711.636,31.43
712.138,31.43
712.640,31.45
713.142,31.45
713.642,31.45
714.144,31.43
714.646,31.43
715.148,31.43
715.648,31.43
716.150,31.43
716.652,31.43
717.154,31.43
717.654,31.41
718.156,31.41
718.658,31.41
719.160,31.41
719.661,31.41
720.162,31.41
720.664,31.38
721.166,31.41
721.667,31.38
722.168,31.41
722.670,31.38
723.172,31.38
723.673,31.41
724.174,31.41
724.676,31.38
725.178,31.38
725.679,31.38
726.180,31.38
726.682,31.38
727.184,31.41
727.685,31.41
728.187,31.41
728.688,31.41
729.190,31.41
729.692,31.41
730.193,31.41
730.694,31.41
731.196,31.41
731.698,31.41
732.199,31.41
732.700,31.41
733.202,31.41
733.704,31.41
734.205,31.41
734.706,31.41
735.208,31.41
735.710,31.41
736.211,31.41
736.712,31.45
737.214,31.43
737.716,31.43
738.217,31.43
738.719,31.43
739.220,31.43
739.722,31.43
740.223,31.43
740.725,31.45
741.226,31.45
741.728,31.45
742.229,31.45
742.731,31.45
743.232,31.45
743.734,31.45
744.235,31.45
744.737,31.45
745.238,31.45
745.740,31.45
746.241,31.43
746.743,31.43
747.244,31.43
747.746,31.43
748.247,31.45
748.749,31.43
749.251,31.43
749.752,31.43
750.253,31.45
750.755,31.43
751.257,31.43
751.758,31.43
752.259,31.43
752.761,31.45
753.263,31.43
753.764,31.43
754.265,31.43
754.767,31.43
755.269,31.43
755.770,31.43
756.271,31.43
756.773,31.41
757.275,31.41
757.776,31.41
758.277,31.41
758.779,31.41
759.281,31.41
759.783,31.41
760.284,31.41
760.785,31.41
761.287,31.41
761.789,31.41
762.290,31.41
762.791,31.41
763.293,31.38
763.795,31.41
764.296,31.41
764.797,31.38
765.299,31.38
765.801,31.41
766.302,31.41
766.803,31.41
767.305,31.41
767.807,31.41
768.308,31.41
768.809,31.41
769.311,31.41
769.813,31.41
770.315,31.41
770.815,31.41
771.317,31.38
771.819,31.41
772.321,31.41
772.821,31.41
773.323,31.41
773.825,31.41
774.327,31.41
774.827,31.41
775.329,31.41
775.831,31.41
776.333,31.41
776.833,31.41
777.335,31.41
777.837,31.41
778.339,31.41
778.840,31.41
779.341,31.41
779.843,31.38
780.345,31.41
780.846,31.41
781.347,31.41
781.849,31.41
782.351,31.41
782.852,31.41
783.353,31.41
783.855,31.43
784.357,31.43
784.858,31.43
785.359,31.43
785.861,31.43
786.363,31.41
786.865,31.41
787.366,31.43
787.867,31.41
788.369,31.43
788.871,31.41
789.372,31.41
789.873,31.41
790.375,31.43
790.877,31.41
791.378,31.41
791.879,31.43
792.381,31.41
792.883,31.43
793.384,31.43
793.885,31.43
794.387,31.43
794.889,31.43
795.390,31.43
795.892,31.43
796.393,31.43
796.895,31.43
797.396,31.43
797.898,31.43
798.399,31.43
798.901,31.43
799.402,31.43
799.904,31.43
